"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold","Sample_id"
"1216",0.891516077003283,0.891515027211356,2.46507214465641,849231.218585189,0,3,-479735.767745779,959479.535491558,959520.491199487,1255889.46486161,206677,206680,0.75,0.0173,2.46505425409306,"WildType_AT_wildtype_112",0.52,12
"1217",0.912148624839764,0.912148000107768,2.5296372585124,1460063.88360541,0,3,-660091.619908239,1320191.23981648,1320233.42778496,1799704.94020443,281245,281248,0.849,0.0127,2.52962376698177,"WildType_AT_wildtype_113",0.52,13
"1218",0.879281555846356,0.879280058656177,2.59308331223733,587287.819561843,0,3,-382479.852943983,764967.705887967,765007.669055373,1084325.31241349,161260,161263,0.528,0.0184,2.59305919236446,"WildType_AT_wildtype_114",0.52,14
"1219",0.945166486681605,0.945165523422697,1.73065936736059,981217.489055192,0,3,-223997.560870816,448003.121741633,448041.692395319,341001.453148082,113850,113853,0.701,0.0109,1.73063656597501,"WildType_AT_wildtype_115",0.52,15
"1220",0.894824398084118,0.894822267643308,2.10233933166951,420018.427086806,0,3,-213471.154103426,426950.308206853,426988.309147989,436396.400587287,98736,98739,0.527,0.0118,2.10230739360095,"WildType_AT_wildtype_116",0.52,16
"1221",0.896351892772618,0.896350694355422,1.67522919547031,747946.454594705,0,3,-334691.646786592,669391.293573184,669431.537251975,485435.80450117,172975,172978,0.757,0.0059,1.67521466845133,"WildType_AT_wildtype_117",0.52,17
"1222",0.87084255783919,0.870841556533325,2.95188116791033,869706.838520859,0,3,-645307.319313586,1290622.63862717,1290664.48119204,2247917.72754817,257978,257981,0.756,0.0165,2.95186400449665,"WildType_AT_wildtype_118",0.52,18
"1223",0.871742486596857,0.871741560232123,3.69673106633961,941035.916127419,0,3,-754957.000637096,1509922.00127419,1509964.12703659,3784134.04682999,276905,276908,0.713,0.0212,3.69671104123518,"WildType_AT_wildtype_119",0.52,19
"1224",0.693141333987744,0.693138148278483,5.7928757391486,217578.340387173,0,3,-611771.554765934,1223551.10953187,1223591.78405327,6464734.23504555,192647,192650,0.569,-0.0235,5.79283063482761,"WildType_AT_wildtype_120",0.52,20
"1225",0.919576281164667,0.919574128985189,1.81226104980277,427276.763128305,0,3,-150488.521207665,300985.042415329,301021.929498141,245457.990147796,74737,74740,0.871,0.0161,1.81222467812959,"WildType_AT_wildtype_121",0.52,21
