"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold"
"229",0.152204393720517,0.152171231365489,5.91091695372116,4589.67385139086,0,3,-163406.248090809,326820.496181619,326855.86492306,1786427.96302359,51130,51133,0.175,-0.0126,5.91074355287467,"YouToo_AT_324",0.52
"230",0.00244492458464135,0.00241215393122185,7.32671561594742,74.6071356388882,4.34684919764387e-33,3,-207641.304263986,415290.608527972,415326.675430745,3268138.45409071,60881,60884,0.01,0.0015,7.3265351053238,"YouToo_AT_325",0.52
"231",0.34524794002393,0.345220262554313,6.91213333564018,12473.9705186641,0,3,-158611.992662564,317231.985325128,317267.043740263,2260500.98554356,47313,47316,0.008,-0.0197,6.91191420544419,"YouToo_AT_326",0.52
"232",0.705236788696969,0.705226174631531,6.03399522054838,66443.6066235182,0,3,-178650.543057096,357309.086114193,357344.785909321,2022234.13897834,55542,55545,0.002,-0.0394,6.03383226951686,"YouToo_AT_327",0.52
"233",0.490226053073912,0.49020867066361,5.72452154308854,28202.4209852041,0,3,-185571.5045648,371151.009129599,371186.926978395,1922100.19611334,58654,58657,0.25,0.0213,5.72437515148805,"YouToo_AT_328",0.52
"234",0.609075524672745,0.609071205995827,8.35504515088075,141032.89877018,0,3,-641213.797731698,1282435.5954634,1282476.02140071,12637749.5490588,181039,181042,0.032,-0.0312,8.35497592595148,"YouToo_AT_329",0.52
"235",0.734487549039859,0.734475226275096,3.92162428757388,59604.1199505294,0,3,-120040.01440711,240088.028814221,240122.713556078,662733.153020159,43093,43096,0.312,0.0201,3.92148778908661,"YouToo_AT_330",0.52
"236",0.272129783567363,0.272114828200728,7.76825848761957,18196.1292031483,0,3,-337676.393030162,675360.786060324,675398.730003643,5874003.71299236,97339,97342,0.111,-0.0157,7.76813878104366,"YouToo_AT_331",0.52
"237",0.426366979389415,0.426351158085375,6.38796582159008,26948.9151012741,0,3,-237372.341946251,474752.683892502,474789.450197686,2959014.06749345,72514,72517,0.052,-0.0201,6.38783368639648,"YouToo_AT_332",0.52
"238",0.74910918348546,0.749097659666866,5.44024808174625,65005.2912052622,0,3,-135546.886094186,271101.772188372,271136.498480891,1288711.65567126,43543,43546,0.738,0.0145,5.44006068192365,"YouToo_AT_333",0.52
"239",0.270266418510132,0.270194459770216,5.52268547393928,3755.85257364137,0,3,-63445.9791615562,126899.958323112,126931.628871015,618602.112347223,20282,20285,0.203,0.0067,5.52227707687149,"YouToo_AT_334",0.52
"240",0.280853111193316,0.280833045710927,6.49573946324698,13996.8282722756,0,3,-235841.665030803,471691.330061607,471728.050097205,3024511.16257986,71680,71683,0.18,0.0098,6.49560353546575,"YouToo_AT_335",0.52
"241",0.335745296239953,0.335735741986362,8.22022891126698,35140.9236792801,0,3,-490231.413892469,980470.827784938,980510.198197909,9395841.74215882,139049,139052,0.225,0.0117,8.22014023645559,"YouToo_AT_336",0.52
"242",0.105246456127886,0.105203271999703,6.86588493457128,2437.15597739327,0,3,-138642.854723395,277293.709446789,277328.237647343,1953450.03836105,41439,41442,0.119,0.0062,6.8656364182402,"YouToo_AT_337",0.52
