"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold","Sample_id"
"104",0.0086348479352449,0.00861785810393145,7.35806748659703,508.236237067769,1.70420349780699e-220,3,-398511.833985974,797031.667971949,797070.337556323,6318327.17908195,116701,116704,0.042,-0.0013,7.35797291252792,"YouToo_AT_339",0.44,34
"105",0.278296829610905,0.278287342940816,6.92470334433793,29335.565270761,0,3,-510328.150573751,1020664.3011475,1020704.03174128,7295871.17285438,152151,152154,0.112,0.0118,6.92463507727813,"YouToo_AT_340",0.44,35
"106",0.250679736959329,0.250592209770562,4.71899752908414,2864.02134569306,0,3,-50868.9104136485,101745.820827297,101776.81400595,381288.750948437,17122,17125,0.2,0.0082,4.71858416813068,"YouToo_AT_01",0.46,1
"107",0.352222499975824,0.352165326321806,4.90070673435822,6160.57353732901,0,3,-68176.0098151041,136360.019630208,136392.133585879,544223.554403529,22660,22663,0.343,-0.009,4.90038235967743,"YouToo_AT_02",0.46,2
"108",0.113885948605845,0.113776612551629,5.36730698896621,1041.61385210391,0,3,-50243.781189891,100495.562379782,100526.336407733,466948.617742474,16209,16212,0.191,-0.0074,5.36681036097635,"YouToo_AT_03",0.46,3
"109",2.22044241357762e-05,-6.3125194054825e-05,6.93027311758443,0.26021942446963,0.770884643886548,3,-78639.2517549839,157286.503509968,157318.752477587,1125696.33038134,23438,23441,0.102,-1e-04,6.92982963214008,"YouToo_AT_04",0.46,4
"110",0.0139945370108237,0.0138806927130534,6.29318651077837,122.926991381258,9.74542166426307e-54,3,-56450.3851216839,112908.770243368,112939.809866664,686023.891070469,17322,17325,0.036,-0.0018,6.29264162255615,"YouToo_AT_05",0.46,5
"111",0.643296287138585,0.643276888943362,4.33884817309689,33162.6875457944,0,3,-106165.715083206,212339.430166411,212373.481004404,692349.218786261,36777,36780,0.526,-0.0133,4.33867121809475,"YouToo_AT_06",0.46,6
"112",0.535130073023397,0.53508957736357,3.92669557231706,13214.5043522707,0,3,-63987.549938599,127983.099877198,128015.266261017,354003.400243228,22959,22962,0.307,-0.0106,3.92643905129296,"YouToo_AT_112",0.46,7
"113",0.808430719031791,0.808414437433884,2.45817453089656,49653.0330544309,0,3,-54561.0447747887,109130.089549577,109162.354525393,142194.981476969,23532,23535,0.649,-0.0143,2.45801785448664,"YouToo_AT_152",0.46,8
"114",0.636814792749968,0.636772475801847,3.6743740039704,15048.6937509378,0,3,-46700.9761585698,93409.9523171396,93440.9555269991,231745.082470883,17165,17168,0.608,-0.0123,3.67405295307311,"YouToo_AT_172",0.46,9
"115",0.74116049782341,0.741108286123526,2.05880976625466,14195.2952971328,0,3,-21233.5979712455,42475.1959424909,42504.0043687591,42026.6872356977,9915,9918,0.372,-0.012,2.05849836796713,"YouToo_AT_19",0.46,10
