"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","Sample_id","threshold"
"84",0.926729158470205,0.926728333529268,2.42599601285983,1123388.49632665,0,3,-409495.409936064,818998.819872128,819039.169974401,1045486.63463306,177639,177642,0.718,0.0164,2.42597552778658,"WildType_AT_wildtype_141",41,0.46
"85",0.871404183130958,0.871402744972477,2.234179062234,605916.659967022,0,3,-397519.598274954,795047.196549908,795087.57347013,892659.940390707,178834,178837,0.731,0.0168,2.23416032292028,"WildType_AT_wildtype_142",42,0.46
"86",0.931132202511561,0.931130735725676,1.4727443988911,634811.264489193,0,3,-169598.946116331,339205.892232661,339243.692430905,203673.359381468,93903,93906,0.846,0.0095,1.47272087393804,"WildType_AT_wildtype_143",43,0.46
"87",0.867262285013736,0.867260158965189,3.02786139523951,407922.145624933,0,3,-315521.930086526,631051.860173053,631090.800318987,1144782.90990672,124868,124871,0.835,0.0137,3.02782502314854,"WildType_AT_wildtype_101",1,0.5
"88",0.962893421488472,0.962892591410098,1.31817302293221,1160003.02104694,0,3,-151561.621693905,303131.24338781,303168.847249581,155348.350484322,89405,89408,0.815,0.0115,1.31815090772864,"WildType_AT_wildtype_102",2,0.5
"89",0.805962220124516,0.805959164507687,2.16739022006497,263764.164562128,0,3,-278456.561021843,556921.122043685,556960.130033613,596611.496807692,127004,127007,0.759,0.0041,2.16736462222762,"WildType_AT_wildtype_103",3,0.5
"90",0.928875601558572,0.928874733282522,2.10155024803974,1069792.95616158,0,3,-354140.015170985,708288.030341969,708328.056729135,723552.981186789,163829,163832,0.574,0.0187,2.10153100674499,"WildType_AT_wildtype_104",4,0.5
"91",0.92771567534226,0.92771405786333,1.49888987919586,573556.57494918,0,3,-163001.171873971,326010.343747942,326047.946446336,200805.195685777,89379,89382,0.751,-0.0116,1.49886472476113,"WildType_AT_wildtype_105",5,0.5
"92",0.9473267372195,0.947326136303834,1.93163774143479,1576472.02333016,0,3,-364177.377720559,728362.755441118,728403.052754025,654120.943276558,175310,175313,0.695,0.0194,1.93162121402947,"WildType_AT_wildtype_106",6,0.5
"93",0.950415841296881,0.950415096420911,1.6071265783801,1275938.38359569,0,3,-252078.282955166,504164.565910332,504203.762446141,343865.92926087,133134,133137,0.555,0.0191,1.60710847144178,"WildType_AT_wildtype_107",7,0.5
"94",0.904279934114983,0.904279404423236,2.8076443185196,1707181.46820209,0,3,-885944.138941316,1771896.27788263,1771939.46907768,2849009.88781973,361418,361421,0.638,-0.0175,2.80763266597252,"WildType_AT_wildtype_108",8,0.5
"95",0.874026287277563,0.874025327357171,3.4714327127302,910519.554378514,0,3,-699088.900772562,1398185.80154512,1398227.7131134,3162949.1553534,262467,262470,0.563,0.0165,3.47141287364784,"WildType_AT_wildtype_109",9,0.5
"96",0.905376850863524,0.905375857225565,2.89930768362242,911173.776371879,0,3,-472991.349497312,945990.698994625,946031.327805538,1600987.09956957,190458,190461,0.117,-0.0182,2.89928484966349,"WildType_AT_wildtype_110",10,0.5
"97",0.94549365591675,0.945492734687955,2.04477952160727,1026339.66890503,0,3,-252556.69839874,505121.39679748,505160.121964541,494769.043633687,118334,118337,0.568,0.0248,2.0447536025057,"WildType_AT_wildtype_111",11,0.5
"98",0.89019849109593,0.890197465129344,2.49408934180793,867668.112799339,0,3,-499342.988714178,998693.977428356,998735.073250628,1331462.99368688,214045,214048,0.749,0.0173,2.49407186373235,"WildType_AT_wildtype_112",12,0.5
"99",0.909277214857896,0.909276590932658,2.57712666044716,1457349.62981064,0,3,-687956.788765708,1375921.57753142,1375963.89931559,1931458.33497928,290813,290816,0.845,0.0127,2.57711336784991,"WildType_AT_wildtype_113",13,0.5
"100",0.87867606275223,0.878674614929357,2.62356499866784,606894.723653006,0,3,-399463.742912628,798935.485825255,798975.60311939,1153572.02198807,167595,167598,0.527,0.0185,2.62354151768889,"WildType_AT_wildtype_114",14,0.5
"101",0.944379408202836,0.944378477236365,1.75462460825696,1014407.54080497,0,3,-236737.251150148,473482.502300296,473521.266352581,367874.761074996,119490,119493,0.697,0.0109,1.75460258225182,"WildType_AT_wildtype_115",15,0.5
"102",0.892749611406699,0.892747529481268,2.13303277927464,428809.599991404,0,3,-224248.107975376,448504.215950752,448542.387169169,468768.865123515,103030,103033,0.522,0.0118,2.13300172541365,"WildType_AT_wildtype_116",16,0.5
"103",0.894222417908378,0.894221234991814,1.69507576882663,755947.160547908,0,3,-348149.976180893,696307.952361785,696348.329460937,513863.474775106,178842,178845,0.753,0.0059,1.69506155191078,"WildType_AT_wildtype_117",17,0.5
"104",0.869530981075105,0.869530003390939,2.97075688429991,889378.197120699,0,3,-669310.865428493,1338629.73085699,1338671.70932937,2355445.36429393,266894,266897,0.753,0.0165,2.97074018816676,"WildType_AT_wildtype_118",18,0.5
"105",0.871031674284703,0.871030773803101,3.71223414999179,967295.359125298,0,3,-782160.04894097,1564328.09788194,1564370.3591032,3947380.00422474,286443,286446,0.712,0.0212,3.71221471049602,"WildType_AT_wildtype_119",19,0.5
"106",0.690212194178437,0.690209096284889,5.82258390942957,222800.487994361,0,3,-636141.394776996,1272290.78955399,1272331.61388457,6780462.77398624,199999,200002,0.564,-0.0235,5.82254024032318,"WildType_AT_wildtype_120",20,0.5
"107",0.918325012425908,0.918322919966001,1.84322787178015,438873.408796098,0,3,-158514.23548298,317036.470965959,317073.532359279,265228.375283121,78066,78069,0.869,0.016,1.84319245607904,"WildType_AT_wildtype_121",21,0.5
"108",0.770104429517572,0.770101227540212,2.6348021327075,240509.017700838,0,3,-342876.526931005,685761.05386201,685800.552981898,996869.606466356,143596,143599,0.498,0.0129,2.63477461006569,"WildType_AT_wildtype_122",22,0.5
